sym,side,open,close,p0,p_exit,vwap_entry,peak,bal0,size_pct,build_s,dur,open_fills,close_fills,adds,adds_worse,pre5,pre30,mae,mfe,pnl,fee,net,ret,day_pnl_before,prev_same_net,prev_same_gap,hour,date
BICO-USDT-SWAP,long,2026-08-11 11:56:40,2026-08-11 11:58:01,0.04928,0.04925,0.009817,471.216,3681.66520673,12.798991041842367,57.0,1.35,13,69,12,6,-3.3914918643403347,5.7283844668525985,-0.7913961038960915,0.0,8.65692931,-1.4860502700000002,7.170879040000001,1.5217817391599608,3.3436787700000217,-16.595381039999978,0.1,11,2026-08-11
BICO-USDT-SWAP,long,2026-08-11 11:58:11,2026-08-11 12:00:31,0.04912,0.04995,0.009824000000000001,235.776,3688.8360864799997,6.391609561187759,0.0,2.3333333333333335,2,53,1,0,-1.007658202337769,5.385110491310874,0.0,1.7100977198697187,19.94277,-0.7280910599999997,19.21467894,8.14954827463355,10.51455781000002,7.170879040000001,0.16666666666666666,11,2026-08-11
DOS-USDT-SWAP,long,2026-08-11 13:25:49,2026-08-11 13:28:41,0.4906,0.4904,0.9735152631578949,369.9358,3708.05076544,9.976557048460558,81.0,2.8666666666666667,16,9,15,11,,,-1.5695067264573925,0.10191602119853371,15.52399996,-1.4251737,14.09882626,3.8111548706559355,29.729236750000023,8.17100027,963.4,13,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 15:29:12,2026-08-11 15:33:46,1.0437,1.0523,2.109426106359242,567.22468,3724.11715935,15.231118026882976,259.0,4.566666666666666,9,42,8,7,,,-1.8779342723004522,-0.0,6.795499859999996,-1.778313639999999,5.0171862199999975,0.8845147957948509,43.828063010000015,13.40547351,401.55,15,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 15:58:14,2026-08-11 15:59:58,1.1396,1.1255,2.2522621481481484,608.11078,3729.13434581,16.30702258510113,80.0,1.7333333333333334,11,45,10,8,,9.188464118041573,-2.0709020709020587,0.0,-1.07700027,-2.3209659900000013,-3.3979662600000013,-0.5587742187369218,48.84524923000002,5.0171862199999975,24.466666666666665,15,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 16:00:04,2026-08-11 16:00:08,1.1316,1.1436,2.2632000000000003,148.91856,3725.7363798700003,3.9970235361954445,0.0,0.06666666666666667,1,16,0,0,-0.7020007020007046,7.037457434733252,0.0,1.09579356663132,7.955199999999998,-0.4577814600000001,7.497418539999998,5.034576308016944,45.44728297000002,-3.3979662600000013,0.1,16,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 16:07:55,2026-08-11 16:08:09,1.0988,1.0973,2.1872000000000003,393.696,3733.23379842,10.545709732045774,8.0,0.23333333333333334,8,25,7,6,,-3.580203580203578,-0.9464870768110645,0.0,7.19289975,-1.2189862699999998,5.97391348,1.517392475412501,52.944701510000016,7.497418539999998,7.783333333333333,16,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 18:46:03,2026-08-11 18:46:46,0.9537,0.9503,1.9074000000000002,223.73802,3740.60361357,5.981334648459754,0.0,0.7166666666666667,5,14,4,0,,,-0.0,0.3774771940861954,4.094,-0.6805586899999999,3.4134413100000005,1.5256420477842794,58.91861499000001,5.97391348,157.9,18,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 19:45:02,2026-08-11 19:48:49,0.899,0.9107,1.8226669830788291,883.26442,3744.01705491,23.59135674453364,77.0,3.783333333333333,20,47,19,19,,,-2.614015572858719,-0.0,4.13229973,-2.9134810899999986,1.2188186400000012,0.1379902340003689,62.33205630000001,3.4134413100000005,58.266666666666666,19,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 20:02:36,2026-08-11 20:02:47,0.8846,0.8792,1.7692,212.304,3745.23587387,5.668641632993427,0.0,0.18333333333333332,5,10,4,0,,-1.60177975528365,-0.0,0.6443590323309989,6.604399999999999,-0.64455522,5.959844779999999,2.807222087195719,63.550874940000014,1.2188186400000012,13.783333333333333,20,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 21:31:13,2026-08-11 21:31:27,0.7516,0.7432,1.5030318956870614,149.85228,3751.8516992799996,3.994088573083991,0.0,0.23333333333333334,6,1,5,0,,,-0.0,1.1176157530601527,8.291,-0.6706043199999999,7.620395680000001,5.085271762298178,69.51071972000001,5.959844779999999,88.43333333333334,21,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 21:46:22,2026-08-11 21:46:26,0.8291,0.8373,1.6582,82.91,3759.47209496,2.205362825039991,0.0,0.06666666666666667,5,6,4,0,,10.311335816923872,0.0,1.0252080569292055,4.1923,-0.25476204,3.9375379600000002,4.7491713424194915,77.13111540000001,7.620395680000001,14.916666666666666,21,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 21:55:46,2026-08-11 21:55:52,0.9527,0.9649,1.9055308,95.27654,3763.40963293,2.531654783638913,0.0,0.1,3,8,2,0,,26.756253326237346,0.0,1.2910674923900523,6.1063,-0.43149226999999996,5.67480773,5.956143799932282,81.06865336000001,3.9375379600000002,9.333333333333334,21,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 22:01:25,2026-08-11 22:01:55,0.8731,0.8734,1.7562056000000001,175.62056,3769.08444067,4.659501870135373,25.0,0.5,10,3,9,4,,17.478471474703984,-1.1567976176841244,0.011453441759246008,4.7028,-0.7881762800000001,3.91462372,2.2290235949594965,86.74346109000003,5.67480773,5.55,22,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 22:14:18,2026-08-11 22:14:37,0.9723,0.9786,1.9445999999999999,97.23,3772.99906441,2.576995073154207,0.0,0.31666666666666665,3,9,2,0,,17.271740441442553,0.0,0.6993726216188323,3.284,-0.29802931,2.98597069,3.071038455209297,90.65808481000002,3.91462372,12.383333333333333,22,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 22:18:06,2026-08-11 22:20:53,1.0038,0.9866,1.9679985,393.5997,3775.98503511,10.423762179675425,100.0,2.783333333333333,9,29,8,6,3.239740820734349,5.363703159441591,-3.5664474995019013,0.009962143853359251,5.819099710000001,-1.3486627700000005,4.47043694,1.1357826085741427,93.64405550000002,2.98597069,3.4833333333333334,22,2026-08-11
DOS-USDT-SWAP,short,2026-08-11 23:42:43,2026-08-11 23:43:05,0.4157,0.4141,0.8314,226.1408,3780.81653715,5.981268802068512,0.0,0.36666666666666664,1,8,0,0,,,-0.0,0.43300457060380104,4.716,-1.0155113999999998,3.7004886000000003,1.6363648664902575,98.11449244000002,14.09882626,614.0333333333333,23,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 23:45:53,2026-08-11 23:45:54,0.904,0.8977,1.808,150.7872,3784.51702575,3.984318183113937,0.0,0.016666666666666666,1,5,0,0,,,-0.0,0.7964601769911539,5.4229,-0.45746065999999996,4.9654393400000005,3.29301117070945,101.81498104,4.47043694,85.0,23,2026-08-11
BEAT-USDT-SWAP,short,2026-08-11 23:47:18,2026-08-11 23:47:41,0.8822,0.8737,1.7644,226.7254,3789.4824651,5.983017525165326,1.0,0.38333333333333336,2,7,1,0,-2.4115044247787654,-2.4115044247787654,-0.0,0.9748356381772738,10.956800000000001,-0.6957920900000001,10.261007910000002,4.525742554649811,106.78042038000001,4.9654393400000005,1.4,23,2026-08-11
BEAT-USDT-SWAP,long,2026-08-11 23:55:30,2026-08-11 23:55:47,0.9802,0.988,1.9606947368421053,227.24452,3799.74347302,5.980522675110702,0.0,0.2833333333333333,8,10,7,0,,8.429203539822993,0.0,0.8161599673536024,8.95439992,-1.02662984,7.92777008,3.48865181875453,117.04142829000001,10.261007910000002,7.816666666666666,23,2026-08-11
DOS-USDT-SWAP,short,2026-08-12 00:14:12,2026-08-12 00:22:37,0.4018,0.4033,0.8094487394957983,385.2976,3807.6712432,10.118982847799447,64.0,8.416666666666666,9,39,8,6,,,-1.4435042309606905,-0.0,7.364999759999999,-1.3278727099999998,6.037127049999999,1.5668737749729038,0.0,3.7004886000000003,31.116666666666667,0,2026-08-12
BEAT-USDT-SWAP,short,2026-08-12 11:13:03,2026-08-12 11:13:11,1.0235,1.0147,2.046222381378693,228.56304,3814.9814185200003,5.991196677667428,1.0,0.13333333333333333,10,3,9,0,,,-0.0,0.8597948216902962,9.39529998,-0.8065287400000001,8.58877124,3.757725326019465,6.037127049999999,7.92777008,677.2666666666667,11,2026-08-12
BEAT-USDT-SWAP,short,2026-08-12 11:20:21,2026-08-12 11:24:05,1.0386,1.043,2.0943011894647414,492.9985,3823.5701897900003,12.893669411808983,152.0,3.7333333333333334,19,39,18,14,,1.4753297508548924,-2.253032928942811,-0.0,10.04059981,-1.5627437099999997,8.4778561,1.719651499953854,14.625898289999999,8.58877124,7.166666666666667,11,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 13:41:13,2026-08-12 13:41:35,1.1461,1.1359,2.257727072927073,451.99696,3832.48099223,11.793847403715294,11.0,0.36666666666666664,7,56,6,5,,,-3.018933775412269,0.008725242125495747,14.540099780000002,-1.4103938700000003,13.129705910000002,2.904821729331985,23.103754390000002,8.4778561,137.13333333333333,13,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 13:45:45,2026-08-12 13:45:57,1.1844,1.1908,2.3688000000000002,236.88,3845.61069841,6.159749870103597,0.0,0.2,2,19,1,0,3.3417677340546126,3.3417677340546126,0.0,0.5741303613644222,6.453300000000001,-0.7257314800000002,5.727568520000001,2.4179198412698417,36.233460300000004,13.129705910000002,4.166666666666667,13,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 13:48:06,2026-08-12 13:48:21,1.1825,1.1903,2.365,236.5,3851.33826695,6.140722616590415,0.0,0.25,3,22,2,0,-0.16041877744004118,3.1759881336707263,0.0,0.7103594080338338,8.067400000000001,-0.7259841300000001,7.3414158700000005,3.104192756871036,41.96102882,5.727568520000001,2.15,13,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 13:58:41,2026-08-12 14:03:00,1.2076,1.1985,2.389872533333334,716.96176,3858.6796828399997,18.580494338216592,213.0,4.316666666666666,36,28,35,34,,5.366023907163431,-1.7886717456111367,0.0,11.538699799999996,-2.5738132599999997,8.964886539999997,1.250399538742484,49.30244469,7.3414158700000005,10.333333333333334,13,2026-08-12
BEAT-USDT-SWAP,short,2026-08-12 15:37:07,2026-08-12 15:37:34,1.1616,1.1754,2.352313599999999,940.92544,3868.21399,24.32454467184221,20.0,0.45,12,111,11,8,,,-2.083333333333326,-0.0,4.914699999999998,-3.21806014,1.6966398599999981,0.1803160790295986,58.26733123,8.964886539999997,94.11666666666666,15,2026-08-12
BEAT-USDT-SWAP,short,2026-08-12 15:38:11,2026-08-12 15:38:51,1.1704,1.1694,2.3405571999999997,234.05572,3869.91062998,6.04809108992808,0.0,0.6666666666666666,14,17,13,0,0.7575757575757791,0.7575757575757791,-0.0,0.12816131237184392,1.1020000000000003,-0.9733450899999998,0.1286549100000005,0.05496764189313575,59.963971089999994,1.6966398599999981,0.6166666666666667,15,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 16:08:22,2026-08-12 16:08:30,1.217,1.2259,2.4341396000000004,243.41396,3870.03928491,6.289702560620408,0.0,0.13333333333333333,10,28,9,0,,4.114979895628368,0.0,0.7723911257189631,8.937699719999998,-1.0362051500000002,7.901494569999997,3.2461139739068363,60.092625999999996,0.1286549100000005,29.516666666666666,16,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 16:13:12,2026-08-12 16:14:47,1.2653,1.2601,2.5161906,503.23812,3877.94077979,12.976941850753368,32.0,1.5833333333333333,12,30,11,9,3.9687756778964633,3.9687756778964633,-1.1538765510155868,0.015806528096096173,4.586899699999999,-1.9473115199999995,2.6395881799999996,0.5245207139713501,67.99412056999999,7.901494569999997,4.7,16,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 16:24:02,2026-08-12 16:24:16,1.2786,1.2819,2.5573934000000005,255.73934,3880.58036833,6.590234339356227,0.0,0.23333333333333334,6,10,5,0,,5.061626951520126,0.0,0.2815579540122126,3.3181999,-0.8345249099999998,2.4836749900000004,0.9711743957734467,70.63370875,2.6395881799999996,9.25,16,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 16:33:11,2026-08-12 16:34:55,1.3342,1.2945,2.5809368000000004,1290.4684,3883.06404342,33.23325048389938,71.0,1.7333333333333334,20,26,19,16,,9.630238290879213,-5.179133563183946,0.0,23.677999739999994,-4.392617910000001,19.28538182999999,1.494448204233439,73.11738374,2.4836749900000004,8.916666666666666,16,2026-08-12
BEAT-USDT-SWAP,long,2026-08-12 16:50:46,2026-08-12 16:52:33,1.3352,1.3179,2.6228080333333335,1573.68482,3902.34942555,40.326599399237644,84.0,1.7833333333333334,33,76,32,32,,4.426716721414037,-3.422708208508074,0.0,40.964499569999994,-5.213901969999998,35.75059759999999,2.2717762251783045,92.40276556999999,19.28538182999999,15.85,16,2026-08-12
APR-USDT-SWAP,short,2026-08-12 23:13:46,2026-08-12 23:15:09,0.3924,0.395,0.7897720000000001,157.9544,3941.7384978699997,4.0072267626417615,61.0,1.3833333333333333,5,20,4,4,,,-1.2742099898062964,-0.0,-0.10200000000000001,-0.7108406999999998,-0.8128406999999997,-0.5146046580532101,128.15336316999998,,,23,2026-08-12
APR-USDT-SWAP,short,2026-08-12 23:15:52,2026-08-12 23:16:16,0.386,0.3827,0.7719999999999999,77.2,3940.92565717,1.958930634977716,0.0,0.4,3,4,2,0,-1.6309887869520923,-1.6309887869520923,-0.0,0.932642487046631,3.308,-0.266434,3.041566,3.9398523316062173,127.34052246999998,-0.8128406999999997,0.7166666666666667,23,2026-08-12
APR-USDT-SWAP,short,2026-08-13 08:07:05,2026-08-13 08:08:35,0.5918,0.585,1.1836,196.4776,3944.1248247500002,4.981525908284452,0.0,1.5,1,4,0,0,,,-0.0,1.182832037850623,11.52,-0.59407268,10.92592732,5.56090227079321,0.0,3.041566,530.8166666666667,8,2026-08-13
APR-USDT-SWAP,short,2026-08-13 08:55:31,2026-08-13 08:56:21,0.4761,0.4789,0.9597696606786428,480.8446,3955.05075207,12.157735264164055,40.0,0.8333333333333334,4,22,3,2,,,-1.6173072883847839,0.04200798151648977,5.7379999,-1.8104635999999994,3.9275363000000008,0.8167995023756117,10.92592732,10.92592732,46.93333333333333,8,2026-08-13
APR-USDT-SWAP,long,2026-08-13 09:01:22,2026-08-13 09:01:45,0.4694,0.4777,0.9388696,234.7174,3958.97828847,5.928736731989245,0.0,0.38333333333333336,6,3,5,0,,-1.4072673808023572,0.0,1.8534299105240848,21.25799997,-1.0657944000000001,20.19220557,8.60277319448835,14.85346362,3.9275363000000008,5.016666666666667,9,2026-08-13
BEAT-USDT-SWAP,short,2026-08-13 09:18:04,2026-08-13 09:21:13,0.8904,0.8908,1.7906773606370878,472.20162,3979.1704940699997,11.866835580523714,45.0,3.15,10,11,9,6,,,-1.134321653189585,-0.0,12.107499950000001,-1.54730852,10.560191430000001,2.2363734012602503,35.04566919,35.75059759999999,985.5166666666667,9,2026-08-13
BEAT-USDT-SWAP,long,2026-08-13 11:06:10,2026-08-13 11:08:12,0.9363,0.934,1.8624157129000969,384.03012,3990.12385432,9.624516281223224,86.0,2.033333333333333,8,23,7,4,,,-1.12143543735983,0.0,6.08089991,-1.18342516,4.897474750000001,1.275284019388896,45.60586062,10.560191430000001,104.95,11,2026-08-13
APR-USDT-SWAP,short,2026-08-13 11:32:04,2026-08-13 11:33:00,0.4455,0.4456,0.8974491620111731,160.6434,3995.02132918,4.021089920763275,18.0,0.9333333333333333,9,4,8,3,,,-1.503928170594837,0.04489337822671802,5.63999999,-0.7203573,4.91964269,3.062461756910025,50.50333537,20.19220557,150.31666666666666,11,2026-08-13
APR-USDT-SWAP,short,2026-08-13 12:06:18,2026-08-13 12:06:19,0.4067,0.4035,0.8134,198.4696,4000.38932998,4.961257108467296,0.0,0.016666666666666666,2,9,1,0,,,-0.0,0.9343496434718546,8.024,-0.8895024,7.1344975999999996,3.594755871932023,55.422978060000005,4.91964269,33.3,12,2026-08-13
APR-USDT-SWAP,long,2026-08-13 12:09:10,2026-08-13 12:09:11,0.4532,0.4551,0.9064,181.28,4007.52382758,4.523491507459569,0.0,0.016666666666666666,1,3,0,0,11.433489058273905,11.433489058273905,0.0,0.6619593998234752,4.394,-0.5548813,3.8391187,2.117783925419241,62.557475659999994,7.1344975999999996,2.85,12,2026-08-13
APR-USDT-SWAP,long,2026-08-13 12:14:14,2026-08-13 12:14:34,0.482,0.4807,0.964173,192.8346,4011.36294628,4.807208985634874,0.0,0.3333333333333333,4,17,3,0,,18.51487582985001,-0.26970954356845267,0.020746887966804906,-2.5440001700000003,-0.8666109000000004,-3.4106110700000007,-1.7686717373334457,66.39659436,3.8391187,5.05,12,2026-08-13
APR-USDT-SWAP,long,2026-08-13 12:16:05,2026-08-13 12:17:31,0.4887,0.4823,0.9601927499999999,768.1542,4007.95233538,19.165751878313444,62.0,1.4333333333333333,16,14,15,10,1.3900414937759509,20.162281780181956,-2.7624309392265234,0.0,19.07299986,-2.9063812100000006,16.16661865,2.104605904647791,62.98598328999999,-3.4106110700000007,1.5166666666666666,12,2026-08-13
APR-USDT-SWAP,short,2026-08-13 13:16:08,2026-08-13 13:18:00,0.4385,0.4436,0.8912362204724407,792.309,4024.44912583,19.687390130359635,55.0,1.8666666666666667,29,22,28,20,,,-3.0786773090079933,0.04561003420752163,20.06599991,-3.4057771400000005,16.660222769999997,2.102743092657031,79.15260194000001,16.16661865,58.61666666666667,13,2026-08-13
APR-USDT-SWAP,long,2026-08-13 15:08:06,2026-08-13 15:08:45,0.4731,0.4739,0.9462,201.5406,4042.5035693100003,4.9855391972950125,0.0,0.65,1,6,0,0,,,0.0,0.19023462270131297,1.816,-0.61551603,1.20048397,0.5956536648198923,95.81282471,16.660222769999997,110.1,15,2026-08-13
APR-USDT-SWAP,long,2026-08-13 15:39:08,2026-08-13 15:39:21,0.4847,0.4856,0.9693999999999999,193.88,4043.70405328,4.794613983749297,0.0,0.21666666666666667,2,12,1,0,,,0.0,0.206313183412421,1.874,-0.5921773,1.2818227000000002,0.6611423045182588,97.01330868,1.20048397,30.383333333333333,15,2026-08-13
SNDK-USDT-SWAP,long,2026-08-13 21:36:49,2026-08-13 21:37:43,1362.01,1368.96,136.201,68.1005,4045.18925586,1.6834935448656023,0.0,0.9,1,2,0,0,,,0.0,0.5102752549540845,3.4749999999999996,-0.6144682499999999,2.86053175,4.2004563108934585,98.29513137999999,10.6239429,4321.183333333333,21,2026-08-13
SNDK-USDT-SWAP,long,2026-08-13 23:32:31,2026-08-13 23:43:24,1547.04,1531.43,152.45995913461542,634.23343,4048.0497876,15.66762918635008,486.0,10.883333333333333,41,1,40,27,,,-2.1802926879718743,0.017452683834928706,28.41449999,-4.85511923,23.55938076,3.71462298352832,101.15566313000001,2.86053175,114.8,23,2026-08-13
APR-USDT-SWAP,short,2026-08-14 08:31:02,2026-08-14 08:31:50,0.457,0.4524,0.914,243.124,4071.60916837,5.97120180121145,0.0,0.8,4,6,3,0,,,-0.0,1.0284463894967288,12.37,-0.8287327,11.5412673,4.747070342705779,0.0,1.2818227000000002,1011.6833333333333,8,2026-08-14
APR-USDT-SWAP,short,2026-08-14 08:40:06,2026-08-14 08:43:46,0.4557,0.4573,0.9161411538461539,476.3934,4083.15043567,11.667299735965496,41.0,3.6666666666666665,16,19,15,7,,-0.2844638949671796,-1.0752688172043001,0.021944261575590485,4.30999987,-2.1418307999999997,2.1681690700000007,0.4551215591987632,11.5412673,11.5412673,8.266666666666667,8,2026-08-14
EDEN-USDT-SWAP,long,2026-08-14 09:29:28,2026-08-14 09:33:15,0.08602,0.08525,0.01696505622337697,760.696156,4086.30569763,18.61574273410805,165.0,3.783333333333333,15,21,14,12,,,-2.208788653801441,0.0,19.85173989,-2.3637378700000005,17.48800202,2.2989470739484057,13.709436370000002,,,9,2026-08-14
EDEN-USDT-SWAP,short,2026-08-14 09:46:03,2026-08-14 09:46:07,0.08062,0.07997,0.016124,193.488,4103.7936998000005,4.714856889843895,0.0,0.06666666666666667,3,4,2,0,,-6.277609858172517,-0.0,0.8930786405358493,8.27103,-0.5864164399999999,7.68461356,3.9716228189861904,31.19743839,17.48800202,12.8,9,2026-08-14
EDEN-USDT-SWAP,short,2026-08-14 09:50:06,2026-08-14 09:50:38,0.08003,0.07941,0.016006000000000003,192.072,4111.47831337,4.671604356404034,0.0,0.5333333333333333,8,3,7,0,-0.7318283304390882,-6.963496861195062,-0.0,0.7872047982006802,7.477790000000001,-0.6083555,6.8694345000000006,3.5764892852680243,38.882051950000005,7.68461356,3.9833333333333334,9,2026-08-14
EDEN-USDT-SWAP,short,2026-08-14 09:59:17,2026-08-14 10:05:34,0.07804,0.07992,0.01598984821428572,1343.14725,4118.34774786,32.61374056374754,244.0,6.283333333333333,50,90,49,49,,-9.27691234596606,-3.5110199897488537,-0.0,6.438479660000002,-5.197200050000001,1.2412796100000012,0.09241575039520063,45.75148645,6.8694345000000006,8.65,9,2026-08-14
EDEN-USDT-SWAP,short,2026-08-14 10:34:52,2026-08-14 10:36:02,0.07559,0.07566,0.015208999999999999,365.016,4120.0576677,8.85948764410786,57.0,1.1666666666666667,6,28,5,3,,-5.311286483778021,-1.2038629448339666,-0.0,9.545750000000002,-1.27847527,8.267274730000002,2.2649074917263907,46.99276606,1.2412796100000012,29.3,10,2026-08-14
EDEN-USDT-SWAP,short,2026-08-14 10:40:13,2026-08-14 10:45:16,0.07581,0.07687,0.015415065066666669,924.903904,4128.324942470001,22.403854272348646,205.0,5.05,38,60,37,35,-0.9019607843137156,0.2910437888609563,-2.7700831024930705,-0.0,14.990959709999997,-3.385070789999999,11.605888919999998,1.254821054361124,55.260040790000005,8.267274730000002,4.183333333333334,10,2026-08-14
EDEN-USDT-SWAP,short,2026-08-14 11:10:21,2026-08-14 11:11:13,0.07912,0.07898,0.015824,189.888,4140.55378545,4.5860532150861255,0.0,0.8666666666666667,12,1,11,0,,3.28981723237598,-0.0,0.17694641051567706,1.68,-0.6498524999999999,1.0301475,0.542502685793731,66.86592971,11.605888919999998,25.083333333333332,11,2026-08-14
EDEN-USDT-SWAP,long,2026-08-14 11:19:25,2026-08-14 11:23:00,0.08168,0.08148,0.016229993749999998,389.51985,4141.58393294,9.405093710692718,42.0,3.5833333333333335,13,10,12,4,,3.2355915065723106,-1.3222331047992086,0.024485798237017242,9.53735993,-1.1933222600000002,8.344037669999999,2.1421341351409944,67.89607720999999,1.0301475,8.2,11,2026-08-14
APR-USDT-SWAP,long,2026-08-14 11:44:04,2026-08-14 11:44:38,0.514,0.5156,1.028,206.628,4151.5112069,4.9771755320466164,1.0,0.5666666666666667,4,1,3,0,,,0.0,0.3112840466925837,3.216,-0.7613448,2.4546552000000004,1.187958650328126,76.24011488,2.1681690700000007,180.3,11,2026-08-14
APR-USDT-SWAP,long,2026-08-14 12:13:24,2026-08-14 12:13:29,0.5266,0.5279,1.0532000000000001,12.6384,4153.9658621,0.30424900973092667,0.0,0.08333333333333333,1,1,0,0,,2.4513618677042714,0.0,0.24686669198634714,0.156,-0.03861732,0.11738268,0.9287780098746676,78.69477008,2.4546552000000004,28.766666666666666,12,2026-08-14
APR-USDT-SWAP,short,2026-08-14 12:30:30,2026-08-14 12:30:33,0.502,0.4995,1.004,200.8,4154.08324478,4.833798173214855,0.0,0.05,2,5,1,0,,,-0.0,0.5577689243027928,5.404999999999999,-0.6100077500000001,4.794992249999999,2.387944347609561,78.81215276,0.11738268,17.016666666666666,12,2026-08-14
APR-USDT-SWAP,short,2026-08-14 12:34:14,2026-08-14 12:34:26,0.486,0.4852,0.972,194.4,4158.8782370300005,4.674337379466724,0.0,0.2,1,8,0,0,-3.1872509960159445,-7.709836688188377,-0.0,0.18518518518518823,1.6920000000000002,-0.8740386,0.8179614000000002,0.42076203703703713,83.60714501,4.794992249999999,3.683333333333333,12,2026-08-14
APR-USDT-SWAP,short,2026-08-14 12:43:55,2026-08-14 12:45:01,0.4823,0.4772,0.9645170000000001,192.9034,4159.69619843,4.637439630153948,0.0,1.1,9,7,8,0,,-3.9243027888446247,-0.0,1.1818370308936288,10.835,-0.86318955,9.971810450000001,5.169328508465896,84.42510641,0.8179614000000002,9.483333333333333,12,2026-08-14
2Z-USDT-SWAP,long,2026-08-14 14:47:04,2026-08-14 15:00:21,0.05965,0.05795,0.11592064080158454,994.94686,4170.51347105,23.856699346651546,634.0,13.283333333333333,31,70,30,25,,,-4.962279966471083,0.0,3.8722996800000007,-3.3039419299999984,0.5683577500000023,0.057124432756137586,94.39691685999999,,,14,2026-08-14
APR-USDT-SWAP,short,2026-08-14 20:59:32,2026-08-14 20:59:38,0.4953,0.4926,0.9906,198.12,4171.631635889999,4.749220863498701,0.0,0.1,4,10,3,0,,,-0.0,0.5855037351100378,5.652,-0.6318863699999999,5.02011363,2.5338752422774076,94.96527461000001,9.971810450000001,494.51666666666665,20,2026-08-14
BEAT-USDT-SWAP,long,2026-08-14 21:08:25,2026-08-14 21:13:05,0.6749,0.674,1.342399805258033,137.86446,4176.65174952,3.3008368489387228,133.0,4.666666666666667,13,13,12,3,,,-1.1260927544821553,0.0,2.9089999399999997,-0.5210698900000001,2.3879300499999996,1.73208530320287,99.98538824,4.897474750000001,2040.2166666666667,21,2026-08-14
SNDK-USDT-SWAP,long,2026-08-14 21:31:05,2026-08-14 21:35:31,1621.49,1590.7,158.71204222222224,714.20419,4179.03967967,17.090150961581625,199.0,4.433333333333334,17,1,16,16,,,-3.1150361704358365,0.0,16.10809999,-5.51091145,10.59718854,1.4837757448608637,102.37331829,23.55938076,1307.6833333333334,21,2026-08-14
APR-USDT-SWAP,short,2026-08-15 11:36:55,2026-08-15 11:37:05,0.4413,0.4363,0.8824634920634922,166.7856,4190.93812506,3.9796722123548935,0.0,0.16666666666666666,5,3,4,0,,,-0.0,1.1556764106050443,9.35199998,-0.7463268000000001,8.60567318,5.159721930430446,0.0,5.02011363,877.2833333333333,11,2026-08-15
APR-USDT-SWAP,short,2026-08-15 11:40:14,2026-08-15 11:40:17,0.3522,0.3484,0.7042263157894737,133.803,4199.54379826,3.1861317902063244,0.0,0.05,4,5,3,0,-20.19034670292318,-20.19034670292318,-0.0,1.1357183418512218,7.123999980000001,-0.5989077,6.525092280000001,4.876641241227776,8.60567318,8.60567318,3.15,11,2026-08-15
APR-USDT-SWAP,short,2026-08-15 11:45:37,2026-08-15 11:45:40,0.3322,0.3307,0.664072,199.2216,4206.06889056,4.736527270086521,0.0,0.05,9,6,8,0,,-24.722411058237036,-0.0,0.541842263696557,4.396999999999999,-0.89451855,3.5024814499999994,1.7580831847550664,15.130765460000001,6.525092280000001,5.333333333333333,11,2026-08-15
APR-USDT-SWAP,short,2026-08-15 11:47:28,2026-08-15 11:47:31,0.2912,0.2877,0.5824,174.72,4209.57137201,4.150541339237921,0.0,0.05,1,3,0,0,-12.341962673088492,-34.013142986630406,-0.0,1.2706043956044133,10.677,-0.52809135,10.14890865,5.808670243818681,18.63324691,3.5024814499999994,1.8,11,2026-08-15
APR-USDT-SWAP,short,2026-08-15 11:51:06,2026-08-15 11:51:06,0.2904,0.2901,0.5808,174.24,4219.72028066,4.129183652257335,0.0,0.0,1,6,0,0,-0.27472527472528485,-34.194425560842966,-0.0,0.13774104683196287,0.924,-0.5310161999999999,0.3929838000000001,0.22554166666666672,28.78215556,10.14890865,3.5833333333333335,11,2026-08-15
APR-USDT-SWAP,short,2026-08-15 11:51:22,2026-08-15 11:52:04,0.283,0.2921,0.5822891111111111,1048.1204,4220.11326446,24.83630969876625,31.0,0.7,29,27,28,26,-2.815934065934078,-35.8712893723091,-4.805653710247348,-0.0,-12.961000119999998,-3.7471709499999992,-16.70817107,-1.5941079927458714,29.17513936,0.3929838000000001,0.26666666666666666,11,2026-08-15
